ParticipantID,QuestionID,AnswerValue
41,33,3.0
41,34,4.0
41,35,4.0
41,36,4.0
41,37,4.0
41,38,3.0
41,39,3.0
41,40,3.0
41,41,3.0
41,42,3.0
42,1,43.0
42,2,British
42,3,20.0
42,4,Allotment
42,5,2
42,6,1.0
42,7,1.0
42,8,4.0
42,9,4.0
42,10,4.0
42,11,4.0
42,12,4.0
42,13,3.0
42,14,4.0
42,15,4.0
42,16,2.0
42,17,2.0
42,18,5.0
42,19,5.0
42,20,5.0
42,21,5.0
42,22,5.0
42,23,5.0
42,24,5.0
42,25,5.0
42,26,5.0
42,27,5.0
42,28,2.0
42,29,2.0
42,30,2.0
42,31,3.0
42,32,1.0
42,33,3.0
42,34,2.0
42,35,2.0
42,36,2.0
42,37,2.0
42,38,3.0
42,39,3.0
42,40,3.0
42,41,3.0
42,42,2.0
43,1,33.0
43,2,British
43,3,9.0
43,4,"Walking, allotment gardening, cutting firewood"
43,5,2
43,6,1.0
43,7,2.0
43,8,3.0
43,9,4.0
43,10,3.0
43,11,4.0
43,12,4.0
43,13,3.0
43,14,4.0
43,15,3.0
43,16,3.0
43,17,4.0
43,18,5.0
43,19,5.0
43,20,4.0
43,21,5.0
43,22,5.0
43,23,5.0
43,24,5.0
43,25,3.0
43,26,5.0
43,27,4.0
43,28,2.0
43,29,3.0
43,30,3.0
43,31,2.0
43,32,3.0
43,33,2.0
43,34,2.0
43,35,2.0
43,36,3.0
43,37,3.0
43,38,3.0
43,39,3.0
43,40,3.0
43,41,3.0
43,42,3.0
44,1,62.0
44,2,english
44,3,10.0
44,4,gardening  walking  contemplation  birdwatching
44,5,2
44,6,1.0
44,7,1.0
44,8,4.0
44,9,4.0
44,10,4.0
44,11,3.0
44,12,3.0
44,13,4.0
44,14,4.0
44,15,4.0
44,16,4.0
44,17,3.0
44,18,2.0
44,19,4.0
44,20,5.0
44,21,5.0
44,22,5.0
44,23,5.0
44,24,6.0
44,25,6.0
44,26,6.0
44,27,6.0
44,28,3.0
44,29,1.0
44,30,1.0
44,31,3.0
44,32,1.0
44,33,3.0
44,34,5.0
44,35,5.0
44,36,4.0
44,37,5.0
44,38,3.0
44,39,3.0
44,40,3.0
44,41,4.0
44,42,3.0
45,1,71.0
45,2,English
45,3,8.0
45,4,Gardening dog walking
45,5,2
45,6,1.0
45,7,2.0
45,8,3.0
45,9,3.0
45,10,4.0
45,11,4.0
45,12,4.0
45,13,4.0
45,14,5.0
45,15,3.0
45,16,4.0
45,17,4.0
45,18,4.0
45,19,5.0
45,20,3.0
45,21,5.0
45,22,4.0
45,23,5.0
45,24,6.0
45,25,6.0
45,26,5.0
45,27,7.0
45,28,3.0
45,29,3.0
45,30,2.0
45,31,2.0
45,32,3.0
45,33,2.0
45,34,4.0
45,35,4.0
45,36,4.0
45,37,4.0
45,38,3.0
45,39,3.0
45,40,3.0
45,41,3.0
45,42,3.0
46,1,47.0
46,2,British 12
46,3,12.0
46,4,"Walks, gardening"
46,5,2
46,6,1.0
46,7,2.0
46,8,4.0
46,9,4.0
46,10,4.0
46,11,4.0
46,12,3.0
46,13,2.0
46,14,4.0
46,15,2.0
46,16,3.0
46,17,3.0
46,18,5.0
46,19,5.0
46,20,5.0
46,21,5.0
46,22,5.0
46,23,5.0
46,24,6.0
46,25,6.0
46,26,6.0
46,27,4.0
46,28,1.0
46,29,3.0
46,30,3.0
46,31,3.0
46,32,3.0
46,33,2.0
46,34,2.0
46,35,2.0
46,36,2.0
46,37,2.0
46,38,4.0
46,39,4.0
46,40,4.0
46,41,3.0
46,42,3.0
47,1,53.0
47,2,British
47,3,6.0
47,4,"Gardening, have just taken on an allotment"
47,5,2
47,6,1.0
47,7,2.0
47,8,4.0
47,9,3.0
47,10,4.0
47,11,4.0
47,12,3.0
47,13,4.0
47,14,5.0
47,15,2.0
47,16,5.0
47,17,5.0
47,18,3.0
47,19,4.0
47,20,5.0
47,21,5.0
47,22,4.0
47,23,5.0
47,24,7.0
47,25,4.0
47,26,7.0
47,27,4.0
47,28,1.0
47,29,2.0
47,30,3.0
47,31,1.0
47,32,3.0
47,33,2.0
47,34,4.0
47,35,3.0
47,36,2.0
47,37,6.0
47,38,3.0
47,39,4.0
47,40,4.0
47,41,3.0
47,42,2.0
48,1,55.0
48,2,English
48,3,20.0
48,4,Gardening walking teaching social and therapeutic Horticulture in school
48,5,2
48,6,1.0
48,7,1.0
48,8,3.0
48,9,4.0
48,10,4.0
48,11,4.0
48,12,3.0
48,13,4.0
48,14,3.0
48,15,4.0
48,16,4.0
48,17,4.0
48,18,5.0
48,19,5.0
48,20,5.0
48,21,5.0
48,22,5.0
48,23,5.0
48,24,6.0
48,25,6.0
48,26,5.0
48,27,6.0
48,28,3.0
48,29,2.0
48,30,2.0
48,31,2.0
48,32,2.0
48,33,2.0
48,34,4.0
48,35,4.0
48,36,4.0
48,37,4.0
48,38,2.0
48,39,0.0
48,40,2.0
48,41,2.0
48,42,3.0
49,1,35.0
49,2,British
49,3,10.0
49,4,"Walking, gardening, running"
49,5,2
49,6,1.0
49,7,2.0
49,8,4.0
49,9,4.0
49,10,3.0
49,11,3.0
49,12,3.0
49,13,4.0
49,14,4.0
49,15,1.0
49,16,3.0
49,17,3.0
49,18,5.0
49,19,5.0
49,20,5.0
49,21,5.0
49,22,5.0
49,23,5.0
49,24,6.0
49,25,5.0
49,26,6.0
49,27,5.0
49,28,2.0
49,29,2.0
49,30,2.0
49,31,2.0
49,32,2.0
49,33,2.0
49,34,3.0
49,35,4.0
49,36,5.0
49,37,5.0
49,38,3.0
49,39,3.0
49,40,3.0
49,41,3.0
49,42,3.0
50,1,46.0
50,2,British
50,3,10.0
50,4,Gardening/allotment
50,5,2
50,6,1.0
50,7,2.0
50,8,3.0
50,9,2.0
50,10,2.0
50,11,2.0
50,12,3.0
50,13,2.0
50,14,4.0
50,15,3.0
50,16,3.0
50,17,4.0
50,18,4.0
50,19,5.0
50,20,5.0
50,21,5.0
50,22,5.0
50,23,5.0
50,24,5.0
50,25,5.0
50,26,5.0
50,27,5.0
50,28,1.0
50,29,2.0
50,30,2.0
50,31,3.0
50,32,2.0
50,33,1.0
50,34,3.0
50,35,3.0
50,36,2.0
50,37,4.0
50,38,3.0
50,39,4.0
50,40,4.0
50,41,4.0
50,42,3.0
51,1,60.0
51,2,UK
51,3,40.0
51,4,Allotmenteering
51,5,1
51,6,1.0
51,7,2.0
51,8,4.0
51,9,4.0
51,10,4.0
51,11,5.0
51,12,4.0
51,13,4.0
51,14,5.0
51,15,4.0
51,16,1.0
51,17,2.0
51,18,4.0
51,19,4.0
51,20,4.0
51,21,4.0
51,22,4.0
51,23,5.0
51,24,6.0
51,25,6.0
51,26,6.0
51,27,6.0
51,28,3.0
51,29,2.0
51,30,2.0
51,31,2.0
51,32,2.0
51,33,3.0
51,34,6.0
51,35,6.0
51,36,6.0
51,37,6.0
51,38,3.0
51,39,3.0
51,40,4.0
51,41,4.0
51,42,4.0
52,1,52.0
52,2,White british
52,3,30.0
52,4,Walks.gardening.exploring area.holidays.shopping.
52,5,2
52,6,1.0
52,7,2.0
52,8,4.0
52,9,3.0
52,10,4.0
52,11,4.0
52,12,4.0
52,13,4.0
52,14,4.0
52,15,3.0
52,16,5.0
52,17,5.0
52,18,5.0
52,19,5.0
52,20,4.0
52,21,5.0
52,22,5.0
52,23,4.0
52,24,6.0
52,25,6.0
52,26,6.0
52,27,6.0
52,28,3.0
52,29,1.0
52,30,2.0
52,31,1.0
52,32,2.0
52,33,3.0
52,34,7.0
52,35,6.0
52,36,6.0
52,37,6.0
52,38,4.0
52,39,4.0
52,40,3.0
52,41,3.0
52,42,3.0
53,1,58.0
53,2,British
53,3,4.0
53,4,"Walking, gardening"
53,5,1
53,6,1.0
53,7,2.0
53,8,3.0
53,9,3.0
53,10,4.0
53,11,4.0
53,12,4.0
53,13,3.0
53,14,5.0
53,15,5.0
53,16,3.0
53,17,2.0
53,18,4.0
53,19,5.0
53,20,5.0
53,21,5.0
53,22,5.0
53,23,5.0
53,24,4.0
53,25,4.0
53,26,4.0
53,27,4.0
53,28,2.0
53,29,3.0
53,30,3.0
53,31,3.0
53,32,3.0
53,33,1.0
53,34,1.0
53,35,1.0
53,36,1.0
53,37,1.0
53,38,4.0
53,39,4.0
53,40,4.0
53,41,4.0
53,42,3.0
54,1,26.0
54,2,British
54,3,30.0
54,4,Allotment. Walking. Gardening
54,5,2
54,6,1.0
54,7,2.0
54,8,4.0
54,9,3.0
54,10,5.0
54,11,4.0
54,12,5.0
54,13,3.0
54,14,5.0
54,15,3.0
54,16,2.0
54,17,4.0
54,18,4.0
54,19,3.0
54,20,2.0
54,21,5.0
54,22,3.0
54,23,2.0
54,24,4.0
54,25,3.0
54,26,4.0
54,27,4.0
54,28,3.0
54,29,1.0
54,30,1.0
54,31,1.0
54,32,1.0
54,33,3.0
54,34,5.0
54,35,6.0
54,36,4.0
54,37,4.0
54,38,4.0
54,39,3.0
54,40,4.0
54,41,4.0
54,42,3.0
55,1,28.0
55,2,The north of ireland (irish)
55,3,7.0
55,4,Walking my dog and gardening ( im over weight but it doesnt stop me gardening and growing my own veg)
55,5,1
55,6,1.0
55,7,2.0
55,8,3.0
55,9,4.0
55,10,4.0
55,11,4.0
55,12,3.0
55,13,5.0
55,14,3.0
55,15,2.0
55,16,4.0
55,17,4.0
55,18,5.0
55,19,1.0
55,20,2.0
55,21,5.0
55,22,4.0
55,23,4.0
55,24,6.0
55,25,7.0
55,26,7.0
55,27,6.0
55,28,1.0
55,29,2.0
55,30,3.0
55,31,2.0
55,32,1.0
55,33,3.0
55,34,3.0
55,35,5.0
55,36,3.0
55,37,4.0
55,38,4.0
55,39,3.0
55,40,3.0
55,41,4.0
55,42,1.0
56,1,31.0
56,2,British
56,3,35.0
56,4,"Dog walking, gardening and spending time with my hens"
56,5,2
56,6,1.0
56,7,2.0
56,8,4.0
56,9,5.0
56,10,2.0
56,11,3.0
56,12,3.0
56,13,5.0
56,14,4.0
56,15,5.0
56,16,1.0
56,17,1.0
56,18,2.0
56,19,5.0
56,20,2.0
56,21,5.0
56,22,5.0
56,23,5.0
56,24,7.0
56,25,7.0
56,26,7.0
56,27,7.0
56,28,3.0
56,29,1.0
56,30,1.0
56,31,2.0
56,32,1.0
56,33,3.0
56,34,7.0
56,35,6.0
56,36,3.0
56,37,5.0
56,38,3.0
56,39,4.0
56,40,4.0
56,41,4.0
56,42,3.0
57,1,52.0
57,2,British
57,3,8.0
57,4,Walking and allotment
57,5,2
57,6,1.0
57,7,1.0
57,8,3.0
57,9,2.0
57,10,3.0
57,11,3.0
57,12,3.0
57,13,3.0
57,14,3.0
57,15,3.0
57,16,3.0
57,17,3.0
57,18,4.0
57,19,5.0
57,20,5.0
57,21,5.0
57,22,5.0
57,23,5.0
57,24,6.0
57,25,3.0
57,26,6.0
57,27,5.0
57,28,1.0
57,29,2.0
57,30,2.0
57,31,3.0
57,32,1.0
57,33,2.0
57,34,4.0
57,35,4.0
57,36,5.0
57,37,5.0
57,38,3.0
57,39,3.0
57,40,3.0
57,41,3.0
57,42,3.0
58,1,62.0
58,2,British
58,3,25.0
58,4,"Waking dog, allotment work"
58,5,1
58,6,1.0
58,7,2.0
58,8,4.0
58,9,5.0
58,10,4.0
58,11,5.0
58,12,4.0
58,13,3.0
58,14,5.0
58,15,5.0
58,16,4.0
58,17,3.0
58,18,4.0
58,19,4.0
58,20,3.0
58,21,4.0
58,22,5.0
58,23,4.0
58,24,5.0
58,25,6.0
58,26,3.0
58,27,3.0
58,28,3.0
58,29,3.0
58,30,3.0
58,31,2.0
58,32,3.0
58,33,3.0
58,34,3.0
58,35,4.0
58,36,4.0
58,37,5.0
58,38,4.0
58,39,4.0
58,40,4.0
58,41,4.0
58,42,3.0
59,1,52.0
59,2,British
59,3,20.0
59,4,"Working in several allotments, cycling in the countryside, walks."
59,5,2
59,6,1.0
59,7,1.0
59,8,4.0
59,9,4.0
59,10,4.0
59,11,4.0
59,12,4.0
59,13,4.0
59,14,5.0
59,15,3.0
59,16,3.0
59,17,4.0
59,18,4.0
59,19,5.0
59,20,5.0
59,21,5.0
59,22,5.0
59,23,5.0
59,24,7.0
59,25,7.0
59,26,7.0
59,27,6.0
59,28,3.0
59,29,1.0
59,30,1.0
59,31,3.0
59,32,1.0
59,33,3.0
59,34,7.0
59,35,7.0
59,36,6.0
59,37,6.0
59,38,3.0
59,39,4.0
59,40,3.0
59,41,4.0
59,42,3.0
60,1,63.0
60,2,British
60,3,10.0
60,4,Walks Gardening Photography
60,5,1
60,6,1.0
60,7,1.0
60,8,5.0
60,9,5.0
60,10,4.0
60,11,4.0
60,12,4.0
60,13,3.0
60,14,5.0
60,15,4.0
60,16,3.0
60,17,2.0
60,18,5.0
60,19,4.0
60,20,5.0
60,21,5.0
60,22,5.0
60,23,5.0
60,24,7.0
60,25,6.0
60,26,7.0
60,27,7.0
60,28,3.0
60,29,2.0
60,30,3.0
60,31,2.0
60,32,1.0
60,33,3.0
60,34,6.0
60,35,6.0
60,36,4.0
60,37,5.0
60,38,4.0
60,39,4.0
60,40,4.0
60,41,4.0
60,42,3.0
61,1,71.0
61,2,English
61,3,6.0
61,4,"Gardening, cycling, walking"
61,5,2
61,6,1.0
61,7,2.0
61,8,4.0
61,9,5.0
61,10,4.0
61,11,4.0
61,12,4.0
61,13,4.0
61,14,5.0
61,15,4.0
61,16,3.0
61,17,3.0
61,18,1.0
61,19,5.0
61,20,3.0
61,21,4.0
61,22,4.0
61,23,4.0
61,24,6.0
61,25,5.0
61,26,6.0
61,27,5.0
61,28,3.0
61,29,1.0
61,30,2.0
61,31,2.0
61,32,1.0
61,33,3.0
61,34,4.0
61,35,6.0
61,36,5.0
61,37,4.0
61,38,3.0
61,39,3.0
61,40,3.0
61,41,3.0
61,42,2.0
62,1,61.0
62,2,British
62,3,15.0
62,4,Walking dogs gardening
62,5,2
62,6,1.0
62,7,2.0
62,8,3.0
62,9,4.0
62,10,3.0
62,11,4.0
62,12,4.0
62,13,3.0
62,14,4.0
62,15,4.0
62,16,2.0
62,17,1.0
62,18,5.0
62,19,5.0
62,20,5.0
62,21,5.0
62,22,5.0
62,23,5.0
62,24,5.0
62,25,3.0
62,26,3.0
62,27,2.0
62,28,3.0
62,29,1.0
62,30,1.0
62,31,3.0
62,32,1.0
62,33,3.0
62,34,4.0
62,35,5.0
62,36,5.0
62,37,3.0
62,38,3.0
62,39,3.0
62,40,4.0
62,41,4.0
62,42,2.0
63,1,61.0
63,2,British
63,3,14.0
63,4,"Walking dogs, gardening and allotment"
63,5,2
63,6,1.0
63,7,2.0
63,8,3.0
63,9,4.0
63,10,3.0
63,11,3.0
63,12,3.0
63,13,3.0
63,14,4.0
63,15,2.0
63,16,4.0
63,17,4.0
63,18,2.0
63,19,3.0
63,20,4.0
63,21,4.0
63,22,4.0
63,23,4.0
63,24,0.0
63,25,0.0
63,26,0.0
63,27,0.0
63,28,3.0
63,29,3.0
63,30,2.0
63,31,3.0
63,32,2.0
63,33,1.0
63,34,2.0
63,35,3.0
63,36,3.0
63,37,2.0
63,38,3.0
63,39,3.0
63,40,3.0
63,41,3.0
63,42,3.0
64,1,70.0
64,2,British
64,3,30.0
64,4,Walks gardening allotment
64,5,2
64,6,1.0
64,7,2.0
64,8,4.0
64,9,5.0
64,10,3.0
64,11,1.0
64,12,5.0
64,13,5.0
64,14,5.0
64,15,2.0
64,16,1.0
64,17,1.0
64,18,5.0
64,19,5.0
64,20,5.0
64,21,5.0
64,22,5.0
64,23,5.0
64,24,6.0
64,25,6.0
64,26,6.0
64,27,7.0
64,28,3.0
64,29,1.0
64,30,1.0
64,31,2.0
64,32,2.0
64,33,3.0
64,34,6.0
64,35,6.0
64,36,6.0
64,37,6.0
64,38,3.0
64,39,3.0
64,40,3.0
64,41,3.0
64,42,1.0
65,1,40.0
65,2,British
65,3,4.0
65,4,Gardening
65,5,2
65,6,1.0
65,7,2.0
65,8,3.0
65,9,4.0
65,10,3.0
65,11,4.0
65,12,4.0
65,13,2.0
65,14,4.0
65,15,4.0
65,16,3.0
65,17,3.0
65,18,3.0
65,19,4.0
65,20,3.0
65,21,4.0
65,22,4.0
65,23,4.0
65,24,4.0
65,25,5.0
65,26,4.0
65,27,4.0
65,28,3.0
65,29,1.0
65,30,2.0
65,31,3.0
65,32,2.0
65,33,3.0
65,34,5.0
65,35,5.0
65,36,5.0
65,37,4.0
65,38,3.0
65,39,4.0
65,40,3.0
65,41,4.0
65,42,3.0
66,1,60.0
66,2,Scottish
66,3,10.0
66,4,"Dog walking, children walking and allotment"
66,5,2
66,6,1.0
66,7,1.0
66,8,5.0
66,9,5.0
66,10,4.0
66,11,4.0
66,12,5.0
66,13,3.0
66,14,5.0
66,15,4.0
66,16,3.0
66,17,3.0
66,18,4.0
66,19,5.0
66,20,5.0
66,21,5.0
66,22,5.0
66,23,5.0
66,24,6.0
66,25,6.0
66,26,5.0
66,27,5.0
66,28,3.0
66,29,2.0
66,30,3.0
66,31,3.0
66,32,1.0
66,33,3.0
66,34,5.0
66,35,5.0
66,36,2.0
66,37,4.0
66,38,4.0
66,39,4.0
66,40,4.0
66,41,4.0
66,42,3.0
67,1,43.0
67,2,English
67,3,15.0
67,4,Gardening
67,5,2
67,6,1.0
67,7,2.0
67,8,4.0
67,9,4.0
67,10,5.0
67,11,5.0
67,12,5.0
67,13,4.0
67,14,5.0
67,15,5.0
67,16,3.0
67,17,2.0
67,18,5.0
67,19,5.0
67,20,5.0
67,21,5.0
67,22,5.0
67,23,5.0
67,24,7.0
67,25,7.0
67,26,7.0
67,27,7.0
67,28,3.0
67,29,1.0
67,30,3.0
67,31,3.0
67,32,1.0
67,33,3.0
67,34,3.0
67,35,6.0
67,36,3.0
67,37,5.0
67,38,4.0
67,39,4.0
67,40,4.0
67,41,4.0
67,42,3.0
68,1,54.0
68,2,American
68,3,10.0
68,4,Gardening only.
68,5,1
68,6,1.0
68,7,2.0
68,8,3.0
68,9,3.0
68,10,4.0
68,11,3.0
68,12,4.0
68,13,3.0
68,14,4.0
68,15,4.0
68,16,4.0
68,17,4.0
68,18,4.0
68,19,5.0
68,20,5.0
68,21,5.0
68,22,5.0
68,23,5.0
68,24,3.0
68,25,3.0
68,26,3.0
68,27,5.0
68,28,2.0
68,29,3.0
68,30,3.0
68,31,1.0
68,32,3.0
68,33,3.0
68,34,2.0
68,35,2.0
68,36,2.0
68,37,2.0
68,38,3.0
68,39,4.0
68,40,4.0
68,41,4.0
68,42,2.0
69,1,52.0
69,2,British
69,3,20.0
69,4,"Allotment, garden8ng, photography"
69,5,1
69,6,1.0
69,7,2.0
69,8,3.0
69,9,4.0
69,10,4.0
69,11,4.0
69,12,4.0
69,13,4.0
69,14,5.0
69,15,3.0
69,16,2.0
69,17,2.0
69,18,5.0
69,19,5.0
69,20,4.0
69,21,4.0
69,22,4.0
69,23,5.0
69,24,5.0
69,25,5.0
69,26,5.0
69,27,5.0
69,28,3.0
69,29,1.0
69,30,1.0
69,31,3.0
69,32,1.0
69,33,3.0
69,34,6.0
69,35,6.0
69,36,6.0
69,37,6.0
69,38,3.0
69,39,3.0
69,40,3.0
69,41,3.0
69,42,3.0
70,1,47.0
70,2,british
70,3,20.0
70,4,growing and foraging
70,5,2
70,6,1.0
70,7,2.0
70,8,2.0
70,9,5.0
70,10,5.0
70,11,5.0
70,12,5.0
70,13,2.0
70,14,5.0
70,15,3.0
70,16,2.0
70,17,1.0
70,18,5.0
70,19,5.0
70,20,5.0
70,21,5.0
70,22,5.0
70,23,5.0
70,24,0.0
70,25,0.0
70,26,0.0
70,27,0.0
70,28,3.0
70,29,2.0
70,30,2.0
70,31,3.0
70,32,2.0
70,33,3.0
70,34,7.0
70,35,7.0
70,36,7.0
70,37,7.0
70,38,4.0
70,39,4.0
70,40,4.0
70,41,4.0
70,42,3.0
71,1,52.0
71,2,british
71,3,20.0
71,4,allotment & walking
71,5,2
71,6,1.0
71,7,2.0
71,8,3.0
71,9,3.0
71,10,3.0
71,11,4.0
71,12,3.0
71,13,4.0
71,14,4.0
71,15,1.0
71,16,4.0
71,17,4.0
71,18,4.0
71,19,4.0
71,20,3.0
71,21,4.0
71,22,3.0
71,23,3.0
71,24,6.0
71,25,6.0
71,26,6.0
71,27,6.0
71,28,1.0
71,29,3.0
71,30,3.0
71,31,1.0
71,32,3.0
71,33,2.0
71,34,3.0
71,35,3.0
71,36,2.0
71,37,3.0
71,38,4.0
71,39,4.0
71,40,4.0
71,41,4.0
71,42,3.0
72,1,41.0
72,2,British
72,3,6.0
72,4,"Gardening, allotment, taking son to park, walking in countryside"
72,5,2
72,6,1.0
72,7,2.0
72,8,3.0
72,9,4.0
72,10,4.0
72,11,4.0
72,12,3.0
72,13,4.0
72,14,4.0
72,15,3.0
72,16,3.0
72,17,3.0
72,18,5.0
72,19,5.0
72,20,5.0
72,21,5.0
72,22,5.0
72,23,5.0
72,24,7.0
72,25,6.0
72,26,7.0
72,27,6.0
72,28,3.0
72,29,1.0
72,30,3.0
72,31,3.0
72,32,1.0
72,33,3.0
72,34,4.0
72,35,4.0
72,36,3.0
72,37,3.0
72,38,3.0
72,39,3.0
72,40,3.0
72,41,3.0
72,42,3.0
73,1,51.0
73,2,Scottish
73,3,10.0
73,4,"Allotment , gardening, walking , nature photography , hillwalking"
73,5,2
73,6,1.0
73,7,1.0
73,8,4.0
73,9,4.0
73,10,4.0
73,11,3.0
73,12,4.0
73,13,3.0
73,14,4.0
73,15,4.0
73,16,2.0
73,17,2.0
73,18,5.0
73,19,5.0
73,20,5.0
73,21,5.0
73,22,5.0
73,23,4.0
73,24,7.0
73,25,7.0
73,26,6.0
73,27,6.0
73,28,3.0
73,29,2.0
73,30,3.0
73,31,3.0
73,32,1.0
73,33,3.0
73,34,5.0
73,35,5.0
73,36,5.0
73,37,5.0
73,38,4.0
73,39,4.0
73,40,4.0
73,41,4.0
73,42,4.0
74,1,41.0
74,2,British
74,3,5.0
74,4,Allotment
74,5,2
74,6,1.0
74,7,2.0
74,8,4.0
74,9,3.0
74,10,3.0
74,11,3.0
74,12,3.0
74,13,3.0
74,14,4.0
74,15,3.0
74,16,3.0
74,17,3.0
74,18,4.0
74,19,4.0
74,20,5.0
74,21,4.0
74,22,4.0
74,23,4.0
74,24,3.0
74,25,3.0
74,26,3.0
74,27,3.0
74,28,3.0
74,29,2.0
74,30,2.0
74,31,3.0
74,32,2.0
74,33,1.0
74,34,4.0
74,35,4.0
74,36,4.0
74,37,4.0
74,38,3.0
74,39,3.0
74,40,4.0
74,41,3.0
74,42,3.0
75,1,63.0
75,2,English
75,3,10.0
75,4,Allotment
75,5,2
75,6,1.0
75,7,2.0
75,8,4.0
75,9,5.0
75,10,4.0
75,11,5.0
75,12,5.0
75,13,5.0
75,14,5.0
75,15,5.0
75,16,4.0
75,17,5.0
75,18,2.0
75,19,5.0
75,20,3.0
75,21,5.0
75,22,3.0
75,23,4.0
75,24,6.0
75,25,6.0
75,26,6.0
75,27,5.0
75,28,3.0
75,29,1.0
75,30,2.0
75,31,1.0
75,32,1.0
75,33,3.0
75,34,7.0
75,35,7.0
75,36,7.0
75,37,7.0
75,38,4.0
75,39,4.0
75,40,4.0
75,41,4.0
75,42,3.0
76,1,56.0
76,2,British
76,3,40.0
76,4,"Walking, gardening"
76,5,2
76,6,1.0
76,7,2.0
76,8,3.0
76,9,5.0
76,10,4.0
76,11,4.0
76,12,4.0
76,13,5.0
76,14,5.0
76,15,4.0
76,16,2.0
76,17,2.0
76,18,5.0
76,19,4.0
76,20,3.0
76,21,5.0
76,22,4.0
76,23,4.0
76,24,4.0
76,25,4.0
76,26,4.0
76,27,4.0
76,28,3.0
76,29,1.0
76,30,1.0
76,31,2.0
76,32,1.0
76,33,3.0
76,34,7.0
76,35,7.0
76,36,7.0
76,37,6.0
76,38,4.0
76,39,4.0
76,40,4.0
76,41,4.0
76,42,3.0
77,1,65.0
77,2,British
77,3,20.0
77,4,"Walks, golf, allotment, garden"
77,5,1
77,6,1.0
77,7,1.0
77,8,5.0
77,9,5.0
77,10,4.0
77,11,4.0
77,12,5.0
77,13,5.0
77,14,5.0
77,15,4.0
77,16,2.0
77,17,2.0
77,18,5.0
77,19,4.0
77,20,5.0
77,21,5.0
77,22,4.0
77,23,5.0
77,24,5.0
77,25,4.0
77,26,6.0
77,27,4.0
77,28,3.0
77,29,1.0
77,30,2.0
77,31,2.0
77,32,1.0
77,33,3.0
77,34,7.0
77,35,7.0
77,36,7.0
77,37,6.0
77,38,4.0
77,39,4.0
77,40,3.0
77,41,4.0
77,42,3.0
78,1,49.0
78,2,British
78,3,15.0
78,4,gardening
78,5,2
78,6,1.0
78,7,1.0
78,8,4.0
78,9,4.0
78,10,4.0
78,11,3.0
78,12,3.0
78,13,3.0
78,14,3.0
78,15,3.0
78,16,3.0
78,17,4.0
78,18,5.0
78,19,4.0
78,20,4.0
78,21,4.0
78,22,4.0
78,23,4.0
78,24,6.0
78,25,6.0
78,26,6.0
78,27,6.0
78,28,3.0
78,29,2.0
78,30,2.0
78,31,3.0
78,32,2.0
78,33,3.0
78,34,4.0
78,35,4.0
78,36,4.0
78,37,4.0
78,38,4.0
78,39,3.0
78,40,3.0
78,41,3.0
78,42,3.0
79,1,68.0
79,2,English
79,3,14.0
79,4,"Gardening, Fishing"
79,5,1
79,6,1.0
79,7,2.0
79,8,4.0
79,9,5.0
79,10,4.0
79,11,5.0
79,12,5.0
79,13,2.0
79,14,5.0
79,15,5.0
79,16,2.0
79,17,1.0
79,18,5.0
79,19,5.0
79,20,4.0
79,21,5.0
79,22,5.0
79,23,4.0
79,24,2.0
79,25,2.0
79,26,2.0
79,27,2.0
79,28,3.0
79,29,3.0
79,30,3.0
79,31,3.0
79,32,1.0
79,33,3.0
79,34,6.0
79,35,5.0
79,36,5.0
79,37,5.0
79,38,4.0
79,39,4.0
79,40,4.0
79,41,4.0
79,42,4.0
80,1,59.0
80,2,White british
80,3,20.0
80,4,"Walking, gardening"
80,5,2
80,6,1.0
80,7,2.0
80,8,4.0
80,9,5.0
80,10,4.0
80,11,4.0
80,12,4.0
80,13,5.0
80,14,4.0
80,15,5.0
80,16,2.0
80,17,2.0
80,18,4.0
80,19,5.0
80,20,5.0
80,21,5.0
80,22,5.0
80,23,5.0
80,24,6.0
80,25,6.0
80,26,6.0
80,27,6.0
80,28,3.0
80,29,1.0
80,30,1.0
80,31,3.0
80,32,1.0
80,33,3.0
80,34,6.0
80,35,5.0
80,36,6.0
80,37,5.0
80,38,3.0
80,39,3.0
80,40,4.0
80,41,4.0
80,42,3.0
81,1,47.0
81,2,British
81,3,4.0
81,4,Allotment
81,5,2
81,6,1.0
81,7,1.0
81,8,4.0
81,9,4.0
81,10,4.0
81,11,4.0
81,12,3.0
81,13,4.0
81,14,4.0
81,15,5.0
81,16,4.0
81,17,4.0
81,18,3.0
81,19,5.0
81,20,4.0
81,21,4.0
81,22,4.0
81,23,4.0
81,24,6.0
81,25,6.0
81,26,6.0
81,27,6.0
81,28,3.0
81,29,1.0
81,30,1.0
81,31,1.0
81,32,1.0
81,33,3.0
81,34,6.0
81,35,6.0
81,36,6.0
81,37,6.0
81,38,4.0
81,39,4.0
81,40,4.0
81,41,4.0
81,42,4.0
82,1,62.0
82,2,British
82,3,18.0
82,4,"Walking, gardening (including community garden) and working on allotment"
82,5,2
82,6,1.0
82,7,2.0
82,8,3.0
82,9,3.0
82,10,3.0
82,11,4.0
82,12,3.0
82,13,3.0
82,14,4.0
82,15,4.0
82,16,2.0
82,17,1.0
82,18,2.0
82,19,5.0
82,20,5.0
82,21,4.0
82,22,5.0
82,23,5.0
82,24,6.0
82,25,6.0
82,26,7.0
82,27,6.0
82,28,3.0
